pair,config,channel,plan_key,plan_label,assignment,ss_prod_hours,saving_abs,saving_pct,is_baseline,is_best
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_rank_popularity_norsl,Opt|Rank_popularity|noRSL,Rank_popularity,858995.2453534383,-1394.897819839418,-0.1626512656916535,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_rank_labor_norsl,Opt|Rank_labor|noRSL,Rank_labor,859075.4108227608,-1475.063289161888,-0.1719989145764774,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_rank_cartlabor_norsl,Opt|Rank_cartlabor|noRSL,Rank_cartlabor,858922.3998258744,-1322.0522922754753,-0.1541571544458452,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_rank_minlabor_norsl,Opt|Rank_minlabor|noRSL,Rank_minlabor,858888.7681018417,-1288.4205682427855,-0.15023554642301587,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_rank_maxlabor_norsl,Opt|Rank_maxlabor|noRSL,Rank_maxlabor,859046.402161007,-1446.054627408157,-0.16861637609720115,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_map_norsl,Opt|Map|noRSL,Map,856186.6922123253,1413.6553212736035,0.16483847346134844,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_map_rank_norsl,Opt|Map_rank|noRSL,Map_rank,855737.0208932859,1863.3266403130256,0.21727214146680654,False,True
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_cluster_map_norsl,Opt|CluMap|noRSL,CluMap,857338.7818031583,261.56573044054676,0.030499722999505804,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_cluster_map_rank_norsl,Opt|CluMapRk|noRSL,CluMapRk,856914.4560047679,685.89152883098,0.07997799100753142,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_tmin_norsl,Opt|TripMin|noRSL,TripMin,857525.6350095156,74.71252408332657,0.008711811311433674,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_tmax_norsl,Opt|TripMax|noRSL,TripMax,857640.9639535071,-40.61641990824137,-0.004736054506630212,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_cmax_norsl,Opt|MaxClu|noRSL,MaxClu,857378.2463758957,222.10115770320408,0.025897978976099082,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_cmin_norsl,Opt|MinClu|noRSL,MinClu,856373.4620884515,1226.8854451474035,0.14306027844739613,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_comp_norsl,Opt|Compact|noRSL,Compact,856740.99202132,859.355512278853,0.10020465998530688,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_expn_norsl,Opt|Expand|noRSL,Expand,859462.3929262278,-1862.0453926288756,-0.2171227423104472,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_fifo_norsl,Uni|FIFO|noRSL,FIFO,5121278.171132653,0.0,0.0,True,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_random_norsl,Uni|Rank_random|noRSL,Rank_random,5159739.711304947,-38461.54017229378,-0.7510144711351892,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_popularity_norsl,Uni|Rank_popularity|noRSL,Rank_popularity,5228309.885620874,-107031.71448822133,-2.0899414347678276,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_labor_norsl,Uni|Rank_labor|noRSL,Rank_labor,5134561.7886023875,-13283.617469734512,-0.25938090113149675,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_cartlabor_norsl,Uni|Rank_cartlabor|noRSL,Rank_cartlabor,5134990.032870435,-13711.861737782136,-0.26774295946415144,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_minlabor_norsl,Uni|Rank_minlabor|noRSL,Rank_minlabor,5153862.2007829035,-32584.02965025045,-0.6362479943760596,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_maxlabor_norsl,Uni|Rank_maxlabor|noRSL,Rank_maxlabor,5390137.2417649,-268859.07063224725,-5.249843137749043,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_map_norsl,Uni|Map|noRSL,Map,5088729.440620284,32548.730512369424,0.6355587301591694,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_map_rank_norsl,Uni|Map_rank|noRSL,Map_rank,5087446.973179717,33831.1979529364,0.6606006708175762,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_cluster_map_norsl,Uni|CluMap|noRSL,CluMap,5108466.457350206,12811.71378244739,0.25016633258985566,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_cluster_map_rank_norsl,Uni|CluMapRk|noRSL,CluMapRk,5107541.326170136,13736.8449625168,0.2682307912885481,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_tmin_norsl,Uni|TripMin|noRSL,TripMin,5160258.090536883,-38979.91940423008,-0.761136538607686,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_tmax_norsl,Uni|TripMax|noRSL,TripMax,5197046.277631537,-75768.10649888404,-1.479476489403947,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_cmax_norsl,Uni|MaxClu|noRSL,MaxClu,5112356.400721367,8921.770411285572,0.17420983811376095,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_cmin_norsl,Uni|MinClu|noRSL,MinClu,5138579.653057022,-17301.481924369,-0.3378352307026216,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_comp_norsl,Uni|Compact|noRSL,Compact,5185524.86606723,-64246.69493457675,-1.2545050822804176,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_expn_norsl,Uni|Expand|noRSL,Expand,5196165.911375174,-74887.74024252128,-1.462286127409452,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_fifo_norsl,Opt|FIFO|noRSL,FIFO,5121278.171132653,0.0,0.0,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_random_norsl,Opt|Rank_random|noRSL,Rank_random,5161685.657597362,-40407.48646470904,-0.7890117489121329,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_popularity_norsl,Opt|Rank_popularity|noRSL,Rank_popularity,5230104.613907256,-108826.44277460314,-2.124985972994598,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_labor_norsl,Opt|Rank_labor|noRSL,Rank_labor,5127365.943538384,-6087.77240573056,-0.1188721292283202,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_cartlabor_norsl,Opt|Rank_cartlabor|noRSL,Rank_cartlabor,5127634.647615743,-6356.476483089849,-0.12411894590923993,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_minlabor_norsl,Opt|Rank_minlabor|noRSL,Rank_minlabor,5153120.381338025,-31842.210205372423,-0.6217629494304545,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_maxlabor_norsl,Opt|Rank_maxlabor|noRSL,Rank_maxlabor,5398194.7584919715,-276916.5873593185,-5.407177234000432,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_map_norsl,Opt|Map|noRSL,Map,5083463.202878774,37814.96825387888,0.7383892651454137,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_map_rank_norsl,Opt|Map_rank|noRSL,Map_rank,5082152.841409469,39125.329723184,0.7639758750798494,False,True
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_cluster_map_norsl,Opt|CluMap|noRSL,CluMap,5100078.42956223,21199.741570423357,0.4139541118840396,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_cluster_map_rank_norsl,Opt|CluMapRk|noRSL,CluMapRk,5104486.513696259,16791.657436394133,0.32788020637200394,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_tmin_norsl,Opt|TripMin|noRSL,TripMin,5159514.9726277385,-38236.80149508547,-0.7466261393613928,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_tmax_norsl,Opt|TripMax|noRSL,TripMax,5198785.359348006,-77507.1882153526,-1.5134344518179264,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_cmax_norsl,Opt|MaxClu|noRSL,MaxClu,5115309.071770729,5969.099361924455,0.11655487482735766,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_cmin_norsl,Opt|MinClu|noRSL,MinClu,5139558.250545256,-18280.07941260282,-0.35694369260476794,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_comp_norsl,Opt|Compact|noRSL,Compact,5188803.492164567,-67525.32103191409,-1.3185247661909327,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_expn_norsl,Opt|Expand|noRSL,Expand,5199828.86768675,-78550.69655409735,-1.5338103873534485,False,False
