metric,grouping,better,group_channel,n,n_pos,n_neg,n_zero,n_nan,win_rate,p_sign,ci_lo,ci_hi,median,q1,q3,iqr,min,max,group_assignment,group_scheduler
labor_delta_vs_ref_pct,channel_x_rule,higher,store,4,0,4,0,0,0.0,1.0,0.0,1.0,-0.0027836944075876335,-0.00458224845624744,-0.0021191089200844893,0.0024631395361629504,-0.008525334407849527,-0.0015779286519523872,rank_cartlabor,
labor_delta_vs_ref_pct,channel_x_rule,higher,store,4,1,3,0,0,0.25,0.9375,0.012741455098576234,1.0,-0.011278186354662934,-0.013858888039963713,-0.004263206078977677,0.009595681960986036,-0.015454817059334935,0.010635558711546977,rank_labor,
labor_delta_vs_ref_pct,channel_x_rule,higher,store,4,1,3,0,0,0.25,0.9375,0.012741455098576234,1.0,-0.001778474681629616,-0.003367460525641186,0.0031759738956582684,0.006543434421299454,-0.004254660923330711,0.014159562493176736,rank_maxlabor,
labor_delta_vs_ref_pct,channel_x_rule,higher,store,4,3,1,0,0,0.75,0.3125,0.24860462573018155,1.0,0.0017925804811302903,-0.0011617110727640823,0.010374072885788177,0.01153578395855226,-0.007366763845706448,0.033460728211021085,rank_minlabor,
labor_delta_vs_ref_pct,channel_x_rule,higher,store,4,2,2,0,0,0.5,0.6875,0.09761146288641435,1.0,0.0019002907430454297,-0.009039499369781212,0.020249087965384938,0.02928858733516615,-0.01849457469973448,0.0519311846238768,rank_popularity,
labor_delta_vs_ref_pct,channel_x_rule,higher,store,4,1,3,0,0,0.25,0.9375,0.012741455098576234,1.0,-0.005755439932897399,-0.009636095979320691,-0.0035250796171365506,0.006111016362184141,-0.019970912844902156,0.0018588500564575838,rank_random,
labor_delta_vs_ref_pct,channel_x_rule,higher,store,4,3,1,0,0,0.75,0.3125,0.24860462573018155,1.0,0.02734335034868529,0.009899930202902918,0.047111602857990986,0.03721167265508807,-0.003932956668062371,0.06791898681952624,tmax,
labor_delta_vs_ref_pct,channel_x_rule,higher,store,4,2,2,0,0,0.5,0.6875,0.09761146288641435,1.0,0.004915724635840002,-0.01262849101468233,0.022638915817713157,0.03526740683239549,-0.013289377178560269,0.023836728575643562,tmin,
labor_delta_vs_ref_pct,channel_x_rule,higher,,136,61,75,0,0,0.4485294117647059,0.9009093293185154,0.37609022713764667,1.0,-0.0008003348000995558,-0.008311104034708361,0.006582854039655084,0.014893958074363445,-0.04096295313417153,0.06791898681952624,,
labor_delta_vs_ref_pct,scheduler,higher,,136,61,75,0,0,0.4485294117647059,0.9009093293185154,0.37609022713764667,1.0,-0.0008003348000995558,-0.008311104034708361,0.006582854039655084,0.014893958074363445,-0.04096295313417153,0.06791898681952624,,lpt
labor_delta_vs_ref_pct,scheduler,higher,,136,61,75,0,0,0.4485294117647059,0.9009093293185154,0.37609022713764667,1.0,-0.0008003348000995558,-0.008311104034708361,0.006582854039655084,0.014893958074363445,-0.04096295313417153,0.06791898681952624,,
