pair,config,channel,plan_key,plan_label,assignment,ss_prod_hours,saving_abs,saving_pct,is_baseline,is_best
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_map_rank_norsl,Opt|Map_rank|noRSL,Map_rank,855724.0756368841,2002.3175086915726,0.23344478200657792,False,True
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_cluster_map_norsl,Opt|CluMap|noRSL,CluMap,857238.83096438,487.56218119570985,0.05684355583458879,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_cluster_map_rank_norsl,Opt|CluMapRk|noRSL,CluMapRk,857027.2516820041,699.1414635715773,0.08151101203818467,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_tmin_norsl,Opt|TripMin|noRSL,TripMin,857537.6380162772,188.75512929842807,0.022006449936348413,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_tmax_norsl,Opt|TripMax|noRSL,TripMax,857581.427467241,144.9656783347018,0.016901156300328263,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_cmax_norsl,Opt|MaxClu|noRSL,MaxClu,857424.5539393144,301.8392062612111,0.035190616573458074,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_cmin_norsl,Opt|MinClu|noRSL,MinClu,856416.8713687976,1309.5217767780414,0.15267360165700133,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_comp_norsl,Opt|Compact|noRSL,Compact,856905.4950976138,820.8980479618767,0.09570628285686339,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_expn_norsl,Opt|Expand|noRSL,Expand,859349.9508180119,-1623.5576724362327,-0.1892861972548253,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_fifo_norsl,Uni|FIFO|noRSL,FIFO,5123690.4503173325,0.0,0.0,True,False
